order_id,session_id,user_id,group,city_tier,phase,order_ts,items_count,basket_value_inr,free_delivery_unlocked,delivery_fee_charged_inr,delivery_cost_inr,gross_margin_inr
O0033668,S0067764,U052088,control,tier_2,post,2026-02-21 13:54:33,3,180.45,0,35.0,43.98,30.74
O0033669,S0051714,U087329,control,metro,post,2026-02-21 13:54:38,2,278.83,0,35.0,44.61,50.58
O0033670,S0113964,U091010,control,metro,post,2026-02-21 13:55:06,2,274.86,0,35.0,41.04,48.44
O0033671,S0085164,U133393,control,tier_3,post,2026-02-21 13:55:13,6,534.2,1,0.0,58.66,96.77
O0033672,S0046942,U126676,control,tier_2,post,2026-02-21 13:55:25,2,126.13,0,35.0,45.86,25.77
O0033673,S0153144,U069209,treatment,metro,post,2026-02-21 13:55:36,7,993.12,1,0.0,42.76,162.34
O0033674,S0107599,U126212,control,tier_2,post,2026-02-21 13:56:03,4,267.06,0,35.0,35.72,52.75
O0033675,S0002845,U006384,treatment,metro,post,2026-02-21 13:57:25,4,278.07,0,35.0,38.97,57.5
O0033676,S0031803,U046012,control,tier_3,post,2026-02-21 13:57:26,6,597.47,1,0.0,69.77,121.23
O0033677,S0148164,U049269,treatment,tier_3,post,2026-02-21 13:58:23,4,431.01,0,35.0,64.05,80.45
O0033678,S0030754,U007366,control,tier_2,post,2026-02-21 13:59:59,5,293.43,0,35.0,58.41,47.67
O0033679,S0119042,U082808,control,tier_2,post,2026-02-21 14:01:57,4,272.61,0,35.0,29.57,50.26
O0033680,S0073730,U075676,treatment,tier_2,post,2026-02-21 14:02:26,5,534.25,1,0.0,47.47,85.89
O0033681,S0096329,U037893,treatment,metro,post,2026-02-21 14:03:04,5,564.39,1,0.0,44.14,113.34
O0033682,S0153271,U084774,treatment,metro,post,2026-02-21 14:03:31,3,549.97,1,0.0,29.34,101.87
O0033683,S0047013,U108968,control,tier_2,post,2026-02-21 14:03:43,6,391.93,0,35.0,51.23,67.88
O0033684,S0021200,U084034,control,tier_2,post,2026-02-21 14:04:50,6,865.24,1,0.0,36.05,176.03
O0033685,S0139539,U022716,control,metro,post,2026-02-21 14:06:22,4,494.24,0,35.0,40.93,100.39
O0033686,S0102992,U130209,control,tier_2,post,2026-02-21 14:06:49,7,618.7,1,0.0,32.19,109.08
O0033687,S0052572,U057498,treatment,metro,post,2026-02-21 14:06:55,3,594.6,1,0.0,45.57,102.17
O0033688,S0026853,U097805,treatment,metro,post,2026-02-21 14:07:19,3,618.62,1,0.0,43.65,87.17
O0033689,S0010531,U144623,treatment,tier_2,post,2026-02-21 14:07:32,6,1586.16,1,0.0,49.38,303.83
O0033690,S0056485,U070238,control,tier_2,post,2026-02-21 14:07:49,6,524.73,1,0.0,48.63,92.75
O0033691,S0044987,U096038,control,metro,post,2026-02-21 14:07:59,5,548.99,1,0.0,38.17,106.92
O0033692,S0129831,U027074,treatment,metro,post,2026-02-21 14:08:10,7,779.55,1,0.0,31.75,136.21
O0033693,S0137612,U144304,treatment,tier_2,post,2026-02-21 14:09:35,3,180.57,0,35.0,50.34,36.53
O0033694,S0015181,U159603,treatment,tier_2,post,2026-02-21 14:09:40,6,779.77,1,0.0,43.64,154.81
O0033695,S0147523,U145773,treatment,tier_2,post,2026-02-21 14:12:27,3,218.83,0,35.0,37.19,36.55
O0033696,S0111869,U037498,treatment,metro,post,2026-02-21 14:15:04,4,720.53,1,0.0,33.38,125.24
O0033697,S0147032,U055693,treatment,metro,post,2026-02-21 14:15:42,2,156.16,0,35.0,33.03,29.9
O0033698,S0104034,U017639,treatment,tier_2,post,2026-02-21 14:17:11,6,610.59,1,0.0,42.86,110.88
O0033699,S0153274,U148771,treatment,tier_3,post,2026-02-21 14:17:34,6,267.24,0,35.0,69.9,42.98
O0033700,S0047024,U070242,control,tier_3,post,2026-02-21 14:18:15,3,183.53,0,35.0,69.95,28.87
O0033701,S0054760,U137000,treatment,tier_2,post,2026-02-21 14:18:28,5,275.32,0,35.0,38.59,48.01
O0033702,S0108957,U109636,treatment,tier_2,post,2026-02-21 14:18:44,4,725.16,1,0.0,30.07,143.28
O0033703,S0154703,U057378,treatment,metro,post,2026-02-21 14:18:44,5,662.02,1,0.0,30.44,126.01
O0033704,S0029340,U108042,control,metro,post,2026-02-21 14:19:15,4,257.33,0,35.0,34.56,54.62
O0033705,S0117573,U023874,control,metro,post,2026-02-21 14:19:16,4,364.49,0,35.0,39.25,67.41
O0033706,S0092658,U054583,treatment,tier_3,post,2026-02-21 14:19:40,4,542.52,1,0.0,70.59,94.75
O0033707,S0132049,U084036,control,tier_2,post,2026-02-21 14:20:29,4,502.73,1,0.0,52.68,96.68
O0033708,S0056912,U157729,control,tier_3,post,2026-02-21 14:20:47,1,48.85,0,35.0,69.57,10.86
O0033709,S0109616,U046110,control,tier_2,post,2026-02-21 14:22:35,4,399.89,0,35.0,58.83,80.07
O0033710,S0100106,U154973,treatment,tier_3,post,2026-02-21 14:23:22,3,161.81,0,35.0,76.24,28.19
O0033711,S0057135,U086454,control,metro,post,2026-02-21 14:24:51,6,1406.12,1,0.0,46.74,270.61
O0033712,S0068150,U001604,control,tier_2,post,2026-02-21 14:25:01,4,413.33,0,35.0,40.93,85.18
O0033713,S0130517,U009500,control,metro,post,2026-02-21 14:25:09,6,785.59,1,0.0,39.57,129.17
O0033714,S0066447,U047532,control,metro,post,2026-02-21 14:26:04,7,465.45,0,35.0,41.64,104.88
O0033715,S0048554,U143061,treatment,tier_3,post,2026-02-21 14:26:24,4,498.74,0,35.0,53.09,75.16
O0033716,S0049665,U018155,treatment,tier_2,post,2026-02-21 14:27:03,8,709.71,1,0.0,36.13,133.34
O0033717,S0090708,U087237,control,metro,post,2026-02-21 14:27:41,6,784.27,1,0.0,38.73,139.48
O0033718,S0060762,U110550,control,tier_3,post,2026-02-21 14:28:04,3,446.83,0,35.0,73.25,98.89
O0033719,S0108565,U098872,treatment,tier_3,post,2026-02-21 14:29:13,3,205.33,0,35.0,81.65,36.44
O0033720,S0027349,U073666,control,tier_3,post,2026-02-21 14:30:22,3,185.08,0,35.0,60.91,30.63
O0033721,S0102924,U136845,treatment,tier_2,post,2026-02-21 14:30:50,9,705.6,1,0.0,46.32,131.05
O0033722,S0114815,U002079,control,tier_3,post,2026-02-21 14:31:02,5,322.14,0,35.0,77.36,72.28
O0033723,S0100626,U146394,treatment,metro,post,2026-02-21 14:31:39,3,696.9,1,0.0,33.69,124.35
O0033724,S0077844,U028778,control,metro,post,2026-02-21 14:32:24,5,377.41,0,35.0,31.89,67.77
O0033725,S0151037,U022290,treatment,metro,post,2026-02-21 14:32:35,4,355.29,0,35.0,43.03,52.97
O0033726,S0030361,U095646,control,metro,post,2026-02-21 14:32:45,4,283.59,0,35.0,45.02,50.47
O0033727,S0047475,U111756,treatment,metro,post,2026-02-21 14:32:50,10,1826.59,1,0.0,36.6,295.83
O0033728,S0049297,U036987,control,metro,post,2026-02-21 14:33:45,3,275.87,0,35.0,38.88,56.08
O0033729,S0018859,U064740,treatment,metro,post,2026-02-21 14:34:39,2,631.43,1,0.0,37.38,112.17
O0033730,S0110202,U027856,control,metro,post,2026-02-21 14:35:10,3,172.95,0,35.0,37.05,32.82
O0033731,S0039474,U136470,control,metro,post,2026-02-21 14:35:14,5,351.03,0,35.0,31.82,66.88
O0033732,S0038449,U114128,control,metro,post,2026-02-21 14:36:20,2,156.8,0,35.0,40.83,30.35
O0033733,S0114453,U099674,control,metro,post,2026-02-21 14:37:40,3,217.9,0,35.0,41.08,35.2
O0033734,S0048233,U081541,treatment,tier_3,post,2026-02-21 14:39:12,4,353.41,0,35.0,61.87,67.45
O0033735,S0127340,U001042,control,tier_2,post,2026-02-21 14:39:27,3,232.2,0,35.0,43.43,43.11
O0033736,S0153562,U142628,treatment,metro,post,2026-02-21 14:39:39,6,623.5,1,0.0,39.56,111.67
O0033737,S0142133,U145862,treatment,metro,post,2026-02-21 14:39:44,6,619.77,1,0.0,42.42,94.87
O0033738,S0027375,U052688,control,tier_3,post,2026-02-21 14:40:10,8,789.05,1,0.0,62.55,142.62
O0033739,S0006385,U127735,control,metro,post,2026-02-21 14:40:25,4,471.75,0,35.0,37.68,88.6
O0033740,S0100229,U049518,control,tier_2,post,2026-02-21 14:41:03,4,306.02,0,35.0,43.56,54.52
O0033741,S0154636,U041583,treatment,tier_3,post,2026-02-21 14:42:07,5,261.93,0,35.0,47.4,50.45
O0033742,S0018448,U055022,control,metro,post,2026-02-21 14:43:19,1,244.31,0,35.0,46.09,39.76
O0033743,S0147583,U073815,control,tier_3,post,2026-02-21 14:44:20,6,859.91,1,0.0,58.53,171.18
O0033744,S0146506,U053643,treatment,metro,post,2026-02-21 14:44:29,4,629.78,1,0.0,42.45,105.88
O0033745,S0084715,U081722,treatment,metro,post,2026-02-21 14:45:37,6,589.48,1,0.0,34.97,118.5
O0033746,S0009834,U061749,control,tier_2,post,2026-02-21 14:45:51,2,161.83,0,35.0,46.27,28.51
O0033747,S0126708,U076754,treatment,metro,post,2026-02-21 14:47:01,6,569.43,1,0.0,32.06,110.91
O0033748,S0102962,U154382,treatment,tier_2,post,2026-02-21 14:47:55,4,885.92,1,0.0,56.12,153.52
O0033749,S0082197,U138362,treatment,tier_2,post,2026-02-21 14:48:01,4,292.68,0,35.0,46.94,55.73
O0033750,S0053825,U127162,control,tier_3,post,2026-02-21 14:48:35,3,270.67,0,35.0,73.15,52.64
O0033751,S0138488,U101824,control,metro,post,2026-02-21 14:48:42,2,207.13,0,35.0,36.35,32.63
O0033752,S0120796,U023408,control,tier_3,post,2026-02-21 14:48:56,4,144.91,0,35.0,72.2,24.83
O0033753,S0135241,U136779,treatment,metro,post,2026-02-21 14:49:43,7,1087.47,1,0.0,33.21,202.65
O0033754,S0002133,U139037,control,tier_3,post,2026-02-21 14:49:57,5,542.2,1,0.0,50.68,79.47
O0033755,S0107452,U147220,control,tier_3,post,2026-02-21 14:50:09,3,255.69,0,35.0,56.3,45.17
O0033756,S0001281,U033073,treatment,metro,post,2026-02-21 14:50:23,3,294.65,0,35.0,27.43,49.89
O0033757,S0108459,U019250,treatment,tier_2,post,2026-02-21 14:52:07,4,238.56,0,35.0,38.93,48.5
O0033758,S0036957,U085647,treatment,metro,post,2026-02-21 14:54:52,5,610.64,1,0.0,35.45,119.56
O0033759,S0032550,U025872,treatment,tier_3,post,2026-02-21 14:55:20,2,150.36,0,35.0,46.38,31.9
O0033760,S0052030,U110009,control,tier_3,post,2026-02-21 14:56:44,2,104.44,0,35.0,67.04,17.41
O0033761,S0023902,U019869,treatment,metro,post,2026-02-21 14:57:16,5,438.27,0,35.0,31.59,84.65
O0033762,S0081847,U016656,control,tier_2,post,2026-02-21 14:57:42,6,484.04,0,35.0,37.75,100.17
O0033763,S0077421,U103677,control,metro,post,2026-02-21 14:58:09,6,602.49,1,0.0,39.9,105.55
O0033764,S0034653,U018006,treatment,metro,post,2026-02-21 14:58:31,4,631.91,1,0.0,52.18,113.56
O0033765,S0090600,U035032,treatment,tier_2,post,2026-02-21 14:58:40,5,394.13,0,35.0,51.8,75.36
O0033766,S0022668,U012202,treatment,tier_3,post,2026-02-21 14:59:22,5,798.48,1,0.0,56.03,142.21
O0033767,S0041978,U016093,control,tier_3,post,2026-02-21 14:59:41,3,319.91,0,35.0,72.73,67.79
O0033768,S0047277,U055909,treatment,metro,post,2026-02-21 15:00:07,2,128.18,0,35.0,39.02,20.11
O0033769,S0054624,U118662,treatment,tier_2,post,2026-02-21 15:01:20,2,83.8,0,35.0,45.97,15.54
O0033770,S0029103,U035934,control,tier_2,post,2026-02-21 15:01:28,8,793.77,1,0.0,51.23,135.41
O0033771,S0106130,U119081,treatment,metro,post,2026-02-21 15:02:31,5,864.03,1,0.0,39.19,164.59
O0033772,S0008035,U123916,treatment,metro,post,2026-02-21 15:03:18,4,1272.36,1,0.0,39.0,215.07
O0033773,S0010392,U081421,treatment,tier_3,post,2026-02-21 15:04:04,7,654.36,1,0.0,56.84,119.56
O0033774,S0109896,U029145,control,tier_2,post,2026-02-21 15:04:11,3,409.71,0,35.0,48.11,75.38
O0033775,S0064536,U118544,treatment,tier_2,post,2026-02-21 15:04:43,5,516.26,1,0.0,44.93,87.77
O0033776,S0131203,U035004,control,tier_3,post,2026-02-21 15:05:23,4,179.86,0,35.0,58.46,31.27
O0033777,S0127616,U024906,treatment,metro,post,2026-02-21 15:05:42,4,405.89,0,35.0,42.65,72.09
O0033778,S0146386,U122456,control,metro,post,2026-02-21 15:06:17,2,143.24,0,35.0,42.41,24.32
O0033779,S0054055,U034772,treatment,tier_3,post,2026-02-21 15:07:02,3,165.56,0,35.0,58.36,34.26
O0033780,S0036168,U134335,control,metro,post,2026-02-21 15:07:14,5,825.1,1,0.0,35.63,136.44
O0033781,S0123880,U159824,treatment,tier_2,post,2026-02-21 15:08:41,5,676.05,1,0.0,36.73,139.33
O0033782,S0108971,U032933,treatment,metro,post,2026-02-21 15:09:57,8,1104.44,1,0.0,26.1,174.17
O0033783,S0045599,U131741,treatment,tier_3,post,2026-02-21 15:11:31,9,797.94,1,0.0,66.46,148.77
O0033784,S0137387,U091130,control,metro,post,2026-02-21 15:11:34,6,1152.73,1,0.0,37.84,234.37
O0033785,S0145054,U008824,control,metro,post,2026-02-21 15:12:07,5,474.68,0,35.0,43.37,92.31
O0033786,S0013785,U058486,control,tier_3,post,2026-02-21 15:12:46,4,243.73,0,35.0,70.35,40.5
O0033787,S0038937,U027080,control,tier_2,post,2026-02-21 15:14:41,3,197.43,0,35.0,49.65,32.93
O0033788,S0155864,U007923,treatment,metro,post,2026-02-21 15:16:03,4,273.46,0,35.0,40.38,49.63
O0033789,S0074459,U024439,control,tier_2,post,2026-02-21 15:16:43,5,488.53,0,35.0,48.57,95.69
O0033790,S0077147,U087517,control,tier_3,post,2026-02-21 15:18:37,4,170.41,0,35.0,62.32,33.05
O0033791,S0135865,U035377,treatment,tier_3,post,2026-02-21 15:19:56,7,894.8,1,0.0,69.26,175.21
O0033792,S0000367,U108861,treatment,tier_3,post,2026-02-21 15:22:12,3,170.17,0,35.0,64.42,33.58
O0033793,S0112833,U104135,treatment,tier_2,post,2026-02-21 15:22:21,4,244.69,0,35.0,37.8,43.47
O0033794,S0090981,U151701,control,tier_2,post,2026-02-21 15:22:28,2,181.24,0,35.0,37.19,35.83
O0033795,S0076991,U059130,treatment,tier_2,post,2026-02-21 15:23:21,5,596.5,1,0.0,50.3,112.98
O0033796,S0071465,U078054,treatment,metro,post,2026-02-21 15:23:21,4,592.51,1,0.0,43.36,97.22
O0033797,S0104957,U088313,control,tier_2,post,2026-02-21 15:24:29,4,302.74,0,35.0,52.89,43.95
O0033798,S0047552,U053247,treatment,metro,post,2026-02-21 15:24:29,4,585.99,1,0.0,31.12,103.81
O0033799,S0144901,U093117,treatment,tier_2,post,2026-02-21 15:25:52,4,239.43,0,35.0,45.53,40.69
O0033800,S0129385,U012596,treatment,metro,post,2026-02-21 15:25:55,4,443.63,0,35.0,37.55,65.67
O0033801,S0062324,U040520,control,tier_2,post,2026-02-21 15:26:29,7,1351.59,1,0.0,47.92,250.05
O0033802,S0063869,U149548,treatment,tier_2,post,2026-02-21 15:26:33,6,548.03,1,0.0,44.12,102.42
O0033803,S0021850,U092381,control,metro,post,2026-02-21 15:28:57,4,441.52,0,35.0,32.8,76.24
O0033804,S0012987,U106761,control,tier_3,post,2026-02-21 15:29:13,2,221.02,0,35.0,76.85,40.55
O0033805,S0115696,U125811,treatment,tier_2,post,2026-02-21 15:30:01,5,548.46,1,0.0,46.68,100.89
O0033806,S0082660,U017844,treatment,metro,post,2026-02-21 15:30:09,5,942.17,1,0.0,32.4,149.78
O0033807,S0020459,U050575,control,tier_3,post,2026-02-21 15:30:14,6,397.47,0,35.0,56.53,76.56
O0033808,S0123769,U123855,treatment,tier_2,post,2026-02-21 15:30:58,4,629.29,1,0.0,37.95,102.43
O0033809,S0086631,U143923,control,metro,post,2026-02-21 15:30:59,4,187.29,0,35.0,37.38,36.77
O0033810,S0067306,U049237,treatment,tier_2,post,2026-02-21 15:32:18,6,828.41,1,0.0,34.55,137.02
O0033811,S0065039,U028571,control,tier_2,post,2026-02-21 15:32:19,4,459.32,0,35.0,57.32,64.36
O0033812,S0101134,U065107,treatment,tier_2,post,2026-02-21 15:33:10,5,550.69,1,0.0,32.88,117.89
O0033813,S0151245,U070094,control,metro,post,2026-02-21 15:34:28,4,238.71,0,35.0,23.9,46.45
O0033814,S0065007,U090203,control,metro,post,2026-02-21 15:37:37,1,100.46,0,35.0,40.24,18.92
O0033815,S0082298,U095782,treatment,metro,post,2026-02-21 15:39:25,3,623.1,1,0.0,43.14,91.23
O0033816,S0040833,U045809,treatment,tier_2,post,2026-02-21 15:39:43,7,788.4,1,0.0,43.74,110.37
O0033817,S0025729,U003686,control,tier_3,post,2026-02-21 15:40:15,6,291.29,0,35.0,52.65,44.91
O0033818,S0142877,U008272,treatment,metro,post,2026-02-21 15:40:34,5,259.02,0,35.0,35.77,51.31
O0033819,S0024934,U020530,control,tier_3,post,2026-02-21 15:41:44,6,367.05,0,35.0,59.63,68.61
O0033820,S0023989,U078130,control,tier_2,post,2026-02-21 15:41:55,7,723.17,1,0.0,38.49,107.77
O0033821,S0008286,U039925,treatment,metro,post,2026-02-21 15:42:30,3,200.78,0,35.0,54.47,38.8
O0033822,S0074075,U147995,control,metro,post,2026-02-21 15:44:56,6,686.4,1,0.0,31.51,132.84
O0033823,S0031352,U087804,treatment,tier_2,post,2026-02-21 15:46:42,9,1204.65,1,0.0,38.0,159.44
O0033824,S0112417,U009762,treatment,metro,post,2026-02-21 15:48:07,6,1036.88,1,0.0,44.89,168.35
O0033825,S0073294,U085427,control,metro,post,2026-02-21 15:49:06,2,250.75,0,35.0,32.84,42.22
O0033826,S0127886,U088726,treatment,metro,post,2026-02-21 15:50:09,4,481.41,0,35.0,34.94,99.48
O0033827,S0087665,U130726,control,tier_2,post,2026-02-21 15:50:23,7,610.86,1,0.0,48.94,118.33
O0033828,S0023925,U038267,treatment,metro,post,2026-02-21 15:50:33,1,93.94,0,35.0,28.73,16.21
O0033829,S0065109,U010367,treatment,metro,post,2026-02-21 15:51:28,5,446.4,0,35.0,45.76,78.48
O0033830,S0017586,U065064,treatment,tier_3,post,2026-02-21 15:51:33,3,299.8,0,35.0,52.37,48.61
O0033831,S0067720,U006259,control,tier_2,post,2026-02-21 15:52:37,4,476.98,0,35.0,39.08,88.79
O0033832,S0055255,U131973,treatment,tier_3,post,2026-02-21 15:53:45,4,433.46,0,35.0,50.78,82.09
O0033833,S0052137,U001991,control,metro,post,2026-02-21 15:55:22,5,515.1,1,0.0,39.01,89.96
O0033834,S0083764,U147589,treatment,tier_3,post,2026-02-21 15:56:04,5,420.08,0,35.0,54.61,84.72
O0033835,S0142393,U017910,treatment,tier_2,post,2026-02-21 15:56:11,4,623.06,1,0.0,40.64,115.83
O0033836,S0093255,U089006,treatment,metro,post,2026-02-21 15:57:51,1,92.51,0,35.0,26.39,16.98
O0033837,S0114179,U074541,control,tier_3,post,2026-02-21 15:59:09,3,435.11,0,35.0,73.73,86.77
O0033838,S0056660,U088907,control,metro,post,2026-02-21 16:00:03,4,283.28,0,35.0,40.01,50.02
O0033839,S0001923,U052137,treatment,tier_2,post,2026-02-21 16:01:47,4,621.18,1,0.0,44.9,84.32
O0033840,S0025856,U101738,treatment,metro,post,2026-02-21 16:02:19,5,656.5,1,0.0,30.74,127.74
O0033841,S0044377,U131818,control,tier_3,post,2026-02-21 16:02:25,4,328.94,0,35.0,60.41,61.65
O0033842,S0079509,U069800,treatment,metro,post,2026-02-21 16:02:45,4,696.4,1,0.0,46.8,111.38
O0033843,S0154445,U015994,treatment,tier_2,post,2026-02-21 16:03:14,3,312.19,0,35.0,47.5,54.83
O0033844,S0095878,U095839,control,tier_2,post,2026-02-21 16:03:36,4,375.11,0,35.0,47.28,59.25
O0033845,S0111617,U102510,control,tier_2,post,2026-02-21 16:04:29,3,393.11,0,35.0,51.78,66.62
O0033846,S0047072,U025600,treatment,tier_2,post,2026-02-21 16:04:59,5,600.51,1,0.0,37.68,96.15
O0033847,S0146143,U140080,treatment,metro,post,2026-02-21 16:05:36,4,474.6,0,35.0,28.43,72.56
O0033848,S0134538,U005603,treatment,tier_2,post,2026-02-21 16:05:50,3,165.16,0,35.0,41.98,27.75
O0033849,S0065599,U024524,treatment,tier_2,post,2026-02-21 16:06:33,4,540.74,1,0.0,42.82,106.29
O0033850,S0035435,U148884,control,tier_2,post,2026-02-21 16:08:01,5,395.47,0,35.0,33.06,58.57
O0033851,S0082142,U108396,control,tier_2,post,2026-02-21 16:09:31,4,405.13,0,35.0,42.87,81.72
O0033852,S0137004,U023308,control,metro,post,2026-02-21 16:10:53,5,646.96,1,0.0,31.89,114.53
O0033853,S0065610,U145995,control,tier_2,post,2026-02-21 16:11:21,4,343.08,0,35.0,40.34,62.47
O0033854,S0088929,U019618,control,tier_2,post,2026-02-21 16:11:58,5,349.55,0,35.0,46.38,70.8
O0033855,S0150825,U015228,control,metro,post,2026-02-21 16:12:08,6,542.79,1,0.0,38.35,93.68
O0033856,S0023615,U118326,treatment,tier_3,post,2026-02-21 16:12:15,8,616.35,1,0.0,54.62,114.09
O0033857,S0090632,U088824,treatment,tier_2,post,2026-02-21 16:13:12,6,609.35,1,0.0,63.69,120.79
O0033858,S0051648,U074914,control,tier_3,post,2026-02-21 16:13:13,4,458.9,0,35.0,58.67,83.5
O0033859,S0091795,U044415,control,tier_3,post,2026-02-21 16:13:14,4,279.16,0,35.0,57.85,51.59
O0033860,S0099356,U032024,control,metro,post,2026-02-21 16:13:14,6,425.88,0,35.0,40.17,76.9
O0033861,S0028625,U096811,control,tier_2,post,2026-02-21 16:13:41,3,252.18,0,35.0,45.85,40.9
O0033862,S0079648,U109166,treatment,metro,post,2026-02-21 16:14:23,3,560.6,1,0.0,28.84,100.93
O0033863,S0108350,U157353,control,tier_2,post,2026-02-21 16:15:31,4,397.28,0,35.0,41.93,82.19
O0033864,S0111750,U131145,treatment,metro,post,2026-02-21 16:16:10,4,537.16,1,0.0,31.25,90.44
O0033865,S0145844,U101549,treatment,metro,post,2026-02-21 16:17:13,5,374.4,0,35.0,39.61,61.89
O0033866,S0032487,U026791,treatment,tier_2,post,2026-02-21 16:17:31,2,179.44,0,35.0,40.37,34.86
O0033867,S0096796,U084558,treatment,metro,post,2026-02-21 16:18:21,3,713.66,1,0.0,36.34,137.68
O0033868,S0115695,U013188,treatment,tier_2,post,2026-02-21 16:19:01,5,532.75,1,0.0,43.43,112.88
O0033869,S0104647,U133743,control,metro,post,2026-02-21 16:20:05,3,297.99,0,35.0,30.72,54.99
O0033870,S0082446,U010269,control,metro,post,2026-02-21 16:21:24,2,173.31,0,35.0,36.92,26.44
O0033871,S0113376,U009785,control,tier_2,post,2026-02-21 16:21:50,2,215.02,0,35.0,44.0,41.52
O0033872,S0001263,U042008,control,metro,post,2026-02-21 16:22:44,7,489.86,0,35.0,34.04,97.93
O0033873,S0099900,U081110,control,tier_2,post,2026-02-21 16:23:08,3,137.47,0,35.0,40.12,22.15
O0033874,S0130522,U143292,control,metro,post,2026-02-21 16:24:23,7,837.87,1,0.0,50.19,142.09
O0033875,S0144218,U076386,treatment,metro,post,2026-02-21 16:26:34,3,314.14,0,35.0,45.59,54.07
O0033876,S0103086,U004626,treatment,tier_2,post,2026-02-21 16:26:44,3,263.35,0,35.0,51.75,53.07
O0033877,S0134246,U071074,control,tier_3,post,2026-02-21 16:28:22,7,562.33,1,0.0,67.36,112.05
O0033878,S0026350,U136698,control,metro,post,2026-02-21 16:28:46,3,326.21,0,35.0,41.23,52.69
O0033879,S0092895,U003926,treatment,tier_3,post,2026-02-21 16:29:24,6,746.9,1,0.0,65.65,129.53
O0033880,S0014340,U057869,treatment,tier_2,post,2026-02-21 16:29:52,3,608.11,1,0.0,39.1,127.11
O0033881,S0129779,U070520,control,metro,post,2026-02-21 16:30:41,4,258.98,0,35.0,43.21,37.9
O0033882,S0082366,U017772,control,metro,post,2026-02-21 16:30:53,4,458.81,0,35.0,28.28,71.99
O0033883,S0104934,U077585,treatment,metro,post,2026-02-21 16:33:13,4,587.95,1,0.0,32.91,98.59
O0033884,S0032973,U040322,control,metro,post,2026-02-21 16:33:51,5,556.66,1,0.0,24.19,104.65
O0033885,S0118177,U116885,control,tier_2,post,2026-02-21 16:36:42,5,562.52,1,0.0,42.39,103.37
O0033886,S0022524,U055264,treatment,metro,post,2026-02-21 16:37:12,4,552.88,1,0.0,50.34,115.96
O0033887,S0064561,U150625,control,tier_3,post,2026-02-21 16:39:13,8,957.55,1,0.0,57.02,172.13
O0033888,S0159189,U130242,control,tier_3,post,2026-02-21 16:39:20,4,198.81,0,35.0,49.15,27.42
O0033889,S0124499,U007051,treatment,metro,post,2026-02-21 16:39:53,4,306.38,0,35.0,36.94,63.97
O0033890,S0043467,U108220,treatment,tier_2,post,2026-02-21 16:40:01,7,700.21,1,0.0,39.54,133.14
O0033891,S0115635,U063917,treatment,tier_2,post,2026-02-21 16:41:18,6,520.08,1,0.0,45.92,78.7
O0033892,S0016600,U075099,control,tier_2,post,2026-02-21 16:42:31,3,175.35,0,35.0,49.18,36.74
O0033893,S0100617,U097571,treatment,metro,post,2026-02-21 16:42:37,8,910.53,1,0.0,33.45,168.5
O0033894,S0058147,U042615,treatment,tier_2,post,2026-02-21 16:43:03,1,64.63,0,35.0,53.46,11.56
O0033895,S0149350,U007705,treatment,tier_2,post,2026-02-21 16:44:05,2,262.23,0,35.0,40.81,42.76
O0033896,S0140581,U076619,control,metro,post,2026-02-21 16:45:12,3,271.58,0,35.0,38.87,42.79
O0033897,S0119388,U015235,treatment,tier_3,post,2026-02-21 16:46:34,7,587.82,1,0.0,65.82,106.36
O0033898,S0049350,U150642,control,metro,post,2026-02-21 16:48:06,4,443.99,0,35.0,39.5,85.9
