session_id,user_id,group,session_ts,city_tier,device,is_new_user,cart_items,cart_subtotal_inr,order_placed
S0006516,U027358,treatment,2026-02-18 11:30:37,tier_2,android,1,2,182.65,0
S0080652,U051047,treatment,2026-02-18 11:30:49,tier_3,android,0,2,177.43,0
S0016929,U037786,control,2026-02-18 11:30:50,metro,android,1,6,800.79,0
S0129081,U153195,control,2026-02-18 11:30:54,tier_2,android,0,3,177.05,1
S0021074,U101303,control,2026-02-18 11:30:54,tier_3,ios,1,9,480.7,0
S0088400,U120187,treatment,2026-02-18 11:31:08,tier_3,android,1,2,88.11,0
S0095872,U114329,treatment,2026-02-18 11:31:23,metro,android,0,5,523.57,0
S0009869,U113501,control,2026-02-18 11:31:57,metro,web,0,9,411.11,0
S0013035,U078668,control,2026-02-18 11:32:00,metro,ios,1,4,425.72,1
S0109773,U005574,control,2026-02-18 11:32:01,tier_2,Android,1,6,487.76,1
S0090355,U114591,treatment,2026-02-18 11:32:08,tier_2,Android,0,2,138.33,1
S0022224,U051169,control,2026-02-18 11:32:08,metro,android,1,5,344.8,0
S0126114,U143486,control,2026-02-18 11:32:28,tier_3,android,1,7,1210.94,0
S0056009,U035603,control,2026-02-18 11:32:35,tier_2,Android,0,3,256.79,1
S0046571,U158756,treatment,2026-02-18 11:32:42,tier_3,android,0,10,785.01,1
S0103589,U042422,treatment,2026-02-18 11:32:43,metro,Android,0,7,518.73,0
S0133142,U068759,treatment,2026-02-18 11:33:03,metro,ios,0,8,1115.33,1
S0061474,U156185,control,2026-02-18 11:33:12,tier_2,android,1,2,242.58,0
S0133012,U141182,treatment,2026-02-18 11:33:17,metro,web,1,4,413.12,0
S0039388,U129870,control,2026-02-18 11:33:31,tier_2,android,0,5,532.66,0
S0046031,U044447,treatment,2026-02-18 11:33:38,tier_2,Android,1,5,365.67,0
S0147586,U139639,control,2026-02-18 11:33:38,metro,android,0,5,1346.69,0
S0073584,U128872,control,2026-02-18 11:33:40,metro,Android,1,5,624.05,0
S0090149,U119025,control,2026-02-18 11:34:28,metro,Android,1,4,483.83,0
S0082180,U046872,control,2026-02-18 11:34:34,tier_2,web,0,3,239.79,0
S0118693,U132052,treatment,2026-02-18 11:34:38,tier_2,Android,1,10,1508.26,0
S0092880,U122873,treatment,2026-02-18 11:34:43,tier_3,android,1,2,177.06,0
S0040636,U146362,control,2026-02-18 11:34:54,tier_2,Android,1,4,409.46,0
S0152915,U052441,treatment,2026-02-18 11:34:58,metro,Android,0,4,305.42,0
S0083966,U143208,control,2026-02-18 11:34:58,tier_3,web,1,2,156.27,0
S0005627,U028878,control,2026-02-18 11:35:08,tier_2,android,0,7,585.1,1
S0118714,U039931,treatment,2026-02-18 11:35:08,metro,web,0,7,753.4,0
S0024111,U102464,control,2026-02-18 11:35:16,metro,ios,0,4,452.6,0
S0065336,U068005,treatment,2026-02-18 11:35:17,tier_3,android,0,7,693.37,0
S0022581,U132622,control,2026-02-18 11:35:29,metro,Android,0,2,264.64,0
S0101528,U049074,control,2026-02-18 11:35:31,tier_3,ios,0,4,479.85,1
S0062724,U145989,treatment,2026-02-18 11:35:34,tier_3,web,0,9,775.26,0
S0065172,U036285,control,2026-02-18 11:35:45,metro,android,0,8,894.88,0
S0069531,U004800,control,2026-02-18 11:35:50,tier_2,android,0,7,879.43,1
S0119225,U130710,control,2026-02-18 11:36:01,tier_3,android,0,3,209.57,0
S0127816,U134272,treatment,2026-02-18 11:36:02,tier_2,ios,0,5,327.26,0
S0111336,U110855,treatment,2026-02-18 11:36:06,tier_3,android,1,4,428.59,0
S0060004,U159782,control,2026-02-18 11:36:07,tier_3,Android,0,5,572.72,1
S0125277,U098557,treatment,2026-02-18 11:36:12,tier_2,web,1,2,127.96,0
S0073968,U061016,control,2026-02-18 11:36:31,tier_3,android,0,6,430.53,1
S0099989,U089736,control,2026-02-18 11:36:40,tier_3,ios,0,2,135.45,1
S0060741,U038652,control,2026-02-18 11:36:46,metro,Android,1,2,180.61,1
S0049555,U064704,control,2026-02-18 11:36:51,metro,android,0,5,399.88,1
S0032675,U074757,control,2026-02-18 11:36:55,metro,ios,1,4,543.74,0
S0001530,U034345,control,2026-02-18 11:37:13,metro,ios,0,8,1001.62,0
S0091322,U102969,treatment,2026-02-18 11:37:15,tier_3,ios,0,4,419.27,1
S0050372,U133258,treatment,2026-02-18 11:37:21,metro,web,0,3,300.32,1
S0100969,U156692,control,2026-02-18 11:37:23,tier_3,ios,0,7,882.22,1
S0080155,U108551,treatment,2026-02-18 11:37:36,tier_3,Android,0,2,66.14,0
S0139365,U001436,control,2026-02-18 11:37:47,tier_3,android,0,5,375.56,0
S0139365,U001436,control,2026-02-18 11:37:47,tier_3,android,0,5,375.56,0
S0079494,U134293,control,2026-02-18 11:37:49,metro,android,1,6,711.92,1
S0059775,U104690,control,2026-02-18 11:37:51,metro,ios,1,3,434.67,0
S0131014,U125551,treatment,2026-02-18 11:38:23,metro,web,0,9,888.58,0
S0074275,U015667,treatment,2026-02-18 11:38:38,tier_2,android,0,3,109.29,0
S0065583,U085278,treatment,2026-02-18 11:38:40,metro,Android,0,7,514.76,0
S0044725,U103468,treatment,2026-02-18 11:38:47,metro,Android,1,6,1122.08,0
S0109214,U049986,control,2026-02-18 11:38:50,metro,ios,0,4,224.03,0
S0019526,U147782,treatment,2026-02-18 11:39:30,tier_3,ios,1,5,333.07,0
S0134926,U019057,control,2026-02-18 11:39:37,tier_2,android,0,3,204.43,0
S0155636,U064346,treatment,2026-02-18 11:39:38,tier_2,android,0,1,97.5,1
S0068691,U025028,control,2026-02-18 11:40:00,tier_3,ios,1,7,472.54,0
S0137602,U022064,control,2026-02-18 11:40:04,tier_3,Android,0,2,96.13,0
S0140775,U062398,control,2026-02-18 11:40:23,tier_3,ios,0,5,450.75,0
S0069719,U108016,treatment,2026-02-18 11:40:50,tier_2,Android,0,3,293.59,1
S0054614,U084514,control,2026-02-18 11:40:51,metro,ios,0,3,139.63,1
S0125360,U155123,treatment,2026-02-18 11:41:07,metro,android,0,7,837.97,1
S0110551,U156063,control,2026-02-18 11:41:29,tier_2,Android,0,5,388.01,1
S0135522,U045106,treatment,2026-02-18 11:41:32,metro,web,0,10,747.04,0
S0024201,U122811,treatment,2026-02-18 11:41:40,tier_3,Android,0,10,369.49,0
S0068277,U055678,treatment,2026-02-18 11:41:40,tier_2,web,1,2,231.0,0
S0073714,U055739,control,2026-02-18 11:41:50,tier_3,web,0,4,310.1,0
S0111043,U044638,control,2026-02-18 11:41:56,tier_3,android,0,4,758.42,0
S0141380,U016715,control,2026-02-18 11:42:01,tier_2,ios,1,6,620.72,1
S0059711,U075767,treatment,2026-02-18 11:42:01,tier_2,web,0,3,358.91,0
S0011004,U060347,control,2026-02-18 11:42:06,tier_3,web,0,10,759.82,0
S0158830,U068276,treatment,2026-02-18 11:42:31,tier_3,ios,0,4,758.35,1
S0091616,U145760,treatment,2026-02-18 11:42:42,tier_2,web,1,5,449.93,1
S0100166,U118428,control,2026-02-18 11:42:46,metro,android,0,4,455.22,0
S0016934,U154230,control,2026-02-18 11:43:13,tier_2,web,0,3,256.81,1
S0001927,U033428,control,2026-02-18 11:43:15,metro,ios,0,4,687.12,1
S0018456,U101776,control,2026-02-18 11:43:23,tier_3,android,0,4,246.27,1
S0098187,U109991,control,2026-02-18 11:43:37,tier_3,ios,0,7,467.9,1
S0024228,U026525,control,2026-02-18 11:43:56,tier_2,ios,0,4,337.81,0
S0062494,U108349,treatment,2026-02-18 11:44:37,metro,ios,0,4,636.58,1
S0090073,U102667,treatment,2026-02-18 11:45:22,tier_2,android,1,5,418.17,1
S0028929,U078407,treatment,2026-02-18 11:45:22,tier_2,android,1,6,643.08,0
S0009770,U083494,treatment,2026-02-18 11:45:35,metro,android,1,3,364.82,0
S0007978,U134998,control,2026-02-18 11:45:39,tier_3,Android,0,6,340.49,0
S0144887,U075334,treatment,2026-02-18 11:45:40,tier_2,android,0,4,257.52,0
S0090638,U082279,treatment,2026-02-18 11:45:43,metro,web,0,6,609.17,1
S0130150,U133948,treatment,2026-02-18 11:45:58,tier_2,Android,0,3,270.33,0
S0141209,U113234,treatment,2026-02-18 11:45:59,tier_3,Android,1,4,325.36,0
S0040455,U098165,treatment,2026-02-18 11:46:21,metro,Android,1,3,343.81,1
S0064974,U032233,treatment,2026-02-18 11:46:28,tier_3,Android,0,6,403.97,0
S0012328,U017802,treatment,2026-02-18 11:47:00,metro,web,0,3,144.11,1
S0029623,U093636,treatment,2026-02-18 11:47:02,tier_3,ios,0,6,317.13,0
S0036699,U075577,treatment,2026-02-18 11:47:12,tier_3,ios,1,6,421.08,0
S0082046,U144424,treatment,2026-02-18 11:47:26,metro,ios,0,6,540.04,1
S0039304,U057024,control,2026-02-18 11:47:34,metro,android,0,4,476.87,1
S0109176,U036051,treatment,2026-02-18 11:47:38,metro,android,1,3,326.85,0
S0072637,U137699,treatment,2026-02-18 11:48:00,tier_2,web,1,3,369.34,0
S0051575,U022355,control,2026-02-18 11:48:01,tier_2,android,0,1,67.02,1
S0133425,U132796,treatment,2026-02-18 11:48:11,metro,ios,0,3,405.93,0
S0038405,U099923,control,2026-02-18 11:48:15,tier_2,android,0,7,600.69,0
S0104924,U141044,treatment,2026-02-18 11:48:20,tier_3,web,0,6,634.32,0
S0037596,U046284,control,2026-02-18 11:48:20,tier_3,web,1,3,192.28,0
S0101559,U117310,control,2026-02-18 11:48:22,tier_2,android,1,5,656.21,0
S0004601,U048429,control,2026-02-18 11:48:34,tier_2,web,0,6,320.88,1
S0127969,U152525,treatment,2026-02-18 11:48:34,metro,Android,1,3,331.33,0
S0132292,U097065,control,2026-02-18 11:48:45,metro,android,1,3,599.79,0
S0093484,U017713,treatment,2026-02-18 11:48:48,tier_2,ios,1,2,150.49,0
S0099045,U137540,control,2026-02-18 11:48:54,metro,ios,0,6,593.17,1
S0094075,U106930,treatment,2026-02-18 11:49:10,tier_3,Android,0,7,452.32,0
S0130187,U066609,treatment,2026-02-18 11:49:34,tier_2,ios,0,3,291.1,0
S0129644,U082353,control,2026-02-18 11:50:07,tier_2,android,0,6,428.57,0
S0075812,U049058,treatment,2026-02-18 11:50:32,tier_3,android,0,5,644.46,0
S0013763,U084809,control,2026-02-18 11:50:34,metro,Android,0,4,1207.61,0
S0076922,U101027,control,2026-02-18 11:50:34,tier_3,Android,0,2,142.47,0
S0133409,U130640,treatment,2026-02-18 11:51:06,tier_3,Android,1,6,596.66,0
S0113607,U059602,control,2026-02-18 11:51:33,tier_2,ios,0,3,174.4,0
S0089041,U088286,treatment,2026-02-18 11:51:43,tier_2,android,0,5,571.72,0
S0054927,U108726,treatment,2026-02-18 11:51:44,tier_2,ios,0,5,481.45,0
S0016829,U051804,control,2026-02-18 11:51:50,tier_3,web,1,4,271.6,1
S0094469,U014269,treatment,2026-02-18 11:51:55,tier_3,Android,1,4,268.83,0
S0115901,U023961,control,2026-02-18 11:52:27,tier_2,android,0,7,597.38,0
S0040004,U159421,treatment,2026-02-18 11:52:28,metro,Android,0,4,298.95,0
S0087147,U081993,control,2026-02-18 11:52:39,tier_3,Android,0,5,282.98,0
S0032886,U108388,control,2026-02-18 11:52:42,metro,android,0,4,395.25,1
S0016422,U044435,treatment,2026-02-18 11:52:56,tier_2,android,0,1,58.39,0
S0024322,U002815,control,2026-02-18 11:52:58,tier_2,Android,0,4,457.94,1
S0019614,U142983,treatment,2026-02-18 11:53:00,metro,web,0,4,510.87,1
S0018285,U005510,treatment,2026-02-18 11:53:09,tier_3,Android,0,3,206.45,1
S0144933,U119685,treatment,2026-02-18 11:53:21,tier_2,android,1,5,283.76,0
S0156464,U011290,control,2026-02-18 11:54:13,metro,ios,1,5,595.67,0
S0115218,U108570,control,2026-02-18 11:54:14,tier_2,Android,0,5,779.38,0
S0057383,U031671,control,2026-02-18 11:54:45,tier_2,Android,0,8,835.79,1
S0098980,U067754,control,2026-02-18 11:54:50,tier_2,ios,1,2,168.72,1
S0069074,U152805,control,2026-02-18 11:55:07,tier_3,android,0,3,356.99,0
S0132364,U016629,control,2026-02-18 11:55:09,metro,ios,1,5,347.21,1
S0093733,U004769,treatment,2026-02-18 11:55:45,tier_2,android,0,3,291.18,0
S0108373,U058915,treatment,2026-02-18 11:56:11,tier_3,android,0,4,273.45,0
S0118416,U083653,treatment,2026-02-18 11:56:18,tier_3,ios,0,5,352.76,0
S0001872,U135467,treatment,2026-02-18 11:56:41,tier_2,android,0,3,261.79,0
S0119434,U135546,control,2026-02-18 11:56:43,metro,web,0,5,541.89,1
S0147354,U082570,treatment,2026-02-18 11:56:45,metro,android,0,5,589.99,0
S0155908,U148733,control,2026-02-18 11:56:59,tier_2,ios,0,5,425.91,1
S0104701,U085316,treatment,2026-02-18 11:57:02,tier_2,android,0,7,695.89,0
S0042531,U090239,control,2026-02-18 11:57:06,tier_2,android,0,3,305.87,0
S0083827,U054334,control,2026-02-18 11:57:16,tier_3,android,0,7,438.73,1
S0007927,U026297,control,2026-02-18 11:57:18,metro,android,1,3,307.26,1
S0010258,U073402,control,2026-02-18 11:57:28,tier_2,ios,0,4,622.63,0
S0106641,U041933,control,2026-02-18 11:57:35,tier_2,web,1,3,273.2,0
S0111973,U074605,treatment,2026-02-18 11:57:36,metro,android,0,4,374.38,1
S0049629,U153507,control,2026-02-18 11:57:57,tier_3,android,0,4,209.92,0
S0073300,U019836,treatment,2026-02-18 11:58:00,tier_3,android,0,5,424.48,1
S0068706,U006005,control,2026-02-18 11:58:16,tier_2,android,0,7,551.47,0
S0055912,U007383,treatment,2026-02-18 11:58:28,metro,ios,1,2,266.38,0
S0140942,U007290,control,2026-02-18 11:58:41,tier_2,android,0,2,113.81,0
S0113355,U009774,treatment,2026-02-18 11:58:53,tier_2,ios,0,4,283.13,1
S0085914,U118798,treatment,2026-02-18 11:59:03,tier_3,ios,0,7,344.85,0
S0018055,U084523,treatment,2026-02-18 11:59:35,metro,ios,0,3,460.07,0
S0123699,U152362,control,2026-02-18 11:59:45,tier_3,Android,1,7,447.07,0
S0158763,U061088,control,2026-02-18 11:59:50,tier_2,ios,1,5,409.85,1
S0100206,U147504,treatment,2026-02-18 12:00:05,tier_2,Android,1,8,646.09,0
S0023420,U109937,control,2026-02-18 12:00:12,tier_2,ios,0,6,521.78,1
S0022546,U021638,control,2026-02-18 12:00:14,tier_2,Android,0,5,662.26,0
S0105990,U011750,treatment,2026-02-18 12:00:27,tier_2,android,0,4,443.71,0
S0093628,U157462,treatment,2026-02-18 12:00:27,metro,Android,0,3,316.33,1
S0093666,U050990,control,2026-02-18 12:00:58,metro,ios,0,5,328.72,0
S0078864,U114567,treatment,2026-02-18 12:01:15,metro,android,0,3,615.84,0
S0086002,U148641,control,2026-02-18 12:01:18,metro,android,0,4,466.33,0
S0111181,U015031,control,2026-02-18 12:01:25,tier_2,android,0,5,477.22,1
S0082200,U090883,treatment,2026-02-18 12:01:25,tier_2,android,0,4,446.63,1
S0055310,U156570,treatment,2026-02-18 12:01:27,tier_3,android,0,2,230.26,0
S0082806,U039539,treatment,2026-02-18 12:01:30,tier_3,android,0,8,534.01,0
S0061796,U097748,treatment,2026-02-18 12:01:32,metro,android,0,4,723.03,1
S0049998,U097869,control,2026-02-18 12:01:48,tier_3,android,0,9,418.77,0
S0000078,U071952,control,2026-02-18 12:02:08,tier_2,android,0,2,125.7,1
S0061320,U120472,control,2026-02-18 12:02:35,tier_2,Android,0,5,351.16,1
S0024301,U058607,control,2026-02-18 12:02:46,tier_2,android,0,2,127.84,0
S0103009,U148121,control,2026-02-18 12:03:24,tier_2,android,0,1,47.9,0
S0105306,U110081,treatment,2026-02-18 12:03:26,tier_3,android,0,2,144.05,0
S0094735,U105910,control,2026-02-18 12:03:26,metro,android,1,3,370.91,1
S0037783,U108924,treatment,2026-02-18 12:03:47,tier_3,android,0,5,362.18,1
S0035891,U129682,treatment,2026-02-18 12:03:58,tier_3,Android,0,3,201.42,0
S0128282,U067036,control,2026-02-18 12:04:24,tier_2,android,0,9,620.59,0
S0040487,U151588,control,2026-02-18 12:04:35,tier_2,ios,0,5,386.83,0
S0065726,U067980,control,2026-02-18 12:04:41,metro,android,1,2,199.0,0
S0041616,U148142,control,2026-02-18 12:04:52,tier_2,android,1,1,86.53,0
S0157747,U036327,control,2026-02-18 12:04:55,metro,web,0,3,399.3,0
S0152786,U118513,treatment,2026-02-18 12:04:56,tier_3,web,0,7,1118.19,1
S0138526,U071113,treatment,2026-02-18 12:05:01,tier_3,android,0,4,270.28,1
S0128337,U130791,control,2026-02-18 12:05:06,tier_3,Android,1,4,387.35,1
S0098957,U058537,treatment,2026-02-18 12:05:26,tier_2,ios,0,5,914.05,0
S0027016,U105433,treatment,2026-02-18 12:05:38,metro,Android,1,6,713.59,1
S0120685,U047474,treatment,2026-02-18 12:05:40,metro,Android,0,5,544.99,1
S0069195,U099048,control,2026-02-18 12:05:46,tier_2,android,0,4,272.22,0
S0150387,U080036,treatment,2026-02-18 12:05:47,tier_3,ios,0,5,372.18,0
S0101623,U023609,control,2026-02-18 12:05:54,tier_2,android,0,9,702.02,0
S0086241,U047997,treatment,2026-02-18 12:06:10,tier_3,android,0,6,347.97,1
S0074304,U044846,treatment,2026-02-18 12:06:27,metro,ios,0,5,422.23,0
S0034190,U063485,control,2026-02-18 12:06:40,tier_2,ios,0,1,50.54,0
S0094305,U120205,treatment,2026-02-18 12:06:40,metro,android,1,3,304.72,1
S0033256,U111311,control,2026-02-18 12:06:46,tier_3,Android,0,2,95.84,0
S0009707,U003613,treatment,2026-02-18 12:06:59,tier_3,android,0,3,224.16,0
S0037392,U024125,control,2026-02-18 12:07:12,tier_2,web,0,5,483.38,0
S0019991,U143534,treatment,2026-02-18 12:07:17,tier_2,Android,0,5,493.28,1
S0019991,U143534,treatment,2026-02-18 12:07:17,tier_2,android,0,5,493.28,1
S0086559,U093400,control,2026-02-18 12:07:21,metro,android,0,3,575.68,0
S0119546,U104620,treatment,2026-02-18 12:07:26,tier_2,web,0,2,177.78,0
S0049433,U082816,control,2026-02-18 12:07:46,metro,android,0,5,508.86,0
S0097998,U044067,control,2026-02-18 12:07:53,tier_2,android,0,5,590.25,1
S0060183,U148438,control,2026-02-18 12:07:53,metro,ios,0,4,1163.26,1
S0065313,U018128,control,2026-02-18 12:07:59,tier_2,ios,0,3,137.88,0
S0157532,U140438,control,2026-02-18 12:08:01,metro,android,1,2,208.98,0
S0108416,U130860,treatment,2026-02-18 12:08:08,tier_2,android,0,8,790.69,1
S0064577,U150101,control,2026-02-18 12:09:11,tier_2,Android,0,6,814.03,0
S0139352,U108997,control,2026-02-18 12:09:23,metro,ios,0,5,404.75,0
S0141015,U133113,treatment,2026-02-18 12:09:48,tier_2,android,0,6,923.52,0
S0157606,U138952,control,2026-02-18 12:09:58,tier_2,web,0,6,804.02,0
S0017799,U106123,control,2026-02-18 12:10:01,metro,web,0,4,434.44,1
S0076934,U148781,treatment,2026-02-18 12:10:06,tier_3,web,0,3,405.32,0
S0026181,U043392,treatment,2026-02-18 12:10:09,tier_2,ios,1,8,724.62,0
S0145458,U010991,treatment,2026-02-18 12:10:17,tier_2,Android,0,11,583.17,1
S0075304,U141538,control,2026-02-18 12:10:59,metro,ios,0,5,463.89,0
S0047903,U158754,control,2026-02-18 12:11:04,tier_2,android,1,3,234.69,1
S0150712,U155724,control,2026-02-18 12:11:06,tier_2,ios,0,2,293.5,0
S0154783,U019540,control,2026-02-18 12:11:20,metro,web,0,6,1080.75,0
S0067686,U010191,treatment,2026-02-18 12:11:30,metro,ios,0,7,847.04,0
S0095283,U082478,treatment,2026-02-18 12:11:33,tier_2,android,1,4,196.98,0
S0052281,U033608,control,2026-02-18 12:11:39,tier_3,Android,0,7,898.83,0
S0102753,U139387,treatment,2026-02-18 12:11:52,metro,ios,0,4,342.55,0
S0103227,U007305,control,2026-02-18 12:12:05,metro,ios,0,4,634.2,0
S0063259,U002860,treatment,2026-02-18 12:12:08,metro,android,0,4,173.86,1
S0130770,U115935,treatment,2026-02-18 12:12:15,tier_3,web,0,4,356.16,0
S0067754,U155664,control,2026-02-18 12:12:24,tier_2,android,0,7,587.41,1
S0029207,U011455,control,2026-02-18 12:12:25,tier_3,android,0,7,645.69,0
S0145815,U115985,treatment,2026-02-18 12:12:29,metro,android,0,6,823.13,0
S0026015,U123698,treatment,2026-02-18 12:12:32,tier_2,ios,0,2,177.11,1
S0115718,U021038,treatment,2026-02-18 12:13:05,metro,Android,0,5,391.07,0
S0131942,U036990,treatment,2026-02-18 12:13:31,tier_2,ios,0,4,555.78,0
S0061179,U132107,treatment,2026-02-18 12:13:56,tier_2,Android,0,3,306.0,1
S0117672,U022063,control,2026-02-18 12:14:02,metro,Android,0,4,491.41,1
S0085350,U135586,treatment,2026-02-18 12:14:05,metro,android,1,5,289.32,0
S0043796,U089926,treatment,2026-02-18 12:14:06,tier_2,android,0,7,935.31,1
S0134184,U107893,treatment,2026-02-18 12:14:07,tier_2,android,0,3,329.16,0
S0047678,U086108,control,2026-02-18 12:14:34,metro,android,1,7,755.04,1
S0128682,U063311,treatment,2026-02-18 12:14:35,tier_2,android,0,7,297.62,0
S0035927,U065655,control,2026-02-18 12:14:43,metro,android,0,5,603.61,0
S0002439,U049699,control,2026-02-18 12:15:25,tier_2,android,0,2,231.09,0
S0147743,U136224,control,2026-02-18 12:15:40,tier_2,android,0,4,181.96,1
S0012880,U125161,control,2026-02-18 12:15:52,metro,android,0,5,699.23,1
S0134905,U152759,treatment,2026-02-18 12:16:11,metro,android,0,4,332.23,1
S0121716,U073965,treatment,2026-02-18 12:16:19,metro,android,0,4,253.36,1
S0026037,U077213,treatment,2026-02-18 12:16:24,metro,web,0,4,442.28,1
S0068364,U079310,control,2026-02-18 12:16:25,tier_2,ios,0,2,197.84,1
S0127994,U135835,treatment,2026-02-18 12:16:32,metro,ios,0,3,327.69,1
S0012349,U013091,control,2026-02-18 12:16:51,tier_3,ios,0,4,150.09,1
S0101547,U092074,treatment,2026-02-18 12:17:00,metro,ios,0,5,559.37,0
S0049277,U095177,control,2026-02-18 12:17:18,metro,android,0,2,184.31,0
S0084330,U127821,control,2026-02-18 12:17:34,metro,web,1,4,398.84,0
S0125947,U114332,control,2026-02-18 12:17:48,metro,ios,0,2,314.66,0
S0048990,U028139,treatment,2026-02-18 12:17:48,tier_3,android,1,3,176.0,1
S0089719,U112762,control,2026-02-18 12:17:56,tier_2,ios,1,6,390.08,0
S0149591,U034161,control,2026-02-18 12:18:02,metro,Android,0,4,437.17,0
S0158069,U106853,treatment,2026-02-18 12:18:02,metro,android,0,3,221.82,1
S0108407,U136612,control,2026-02-18 12:18:05,metro,android,1,1,143.94,0
S0108407,U136612,control,2026-02-18 12:18:05,metro,android,1,1,143.94,0
S0083661,U128118,treatment,2026-02-18 12:18:20,tier_2,android,0,5,516.13,1
S0149804,U061501,treatment,2026-02-18 12:18:20,tier_2,android,0,2,85.38,1
S0039956,U023116,treatment,2026-02-18 12:18:26,metro,android,1,3,406.13,0
S0024469,U121477,treatment,2026-02-18 12:18:32,tier_2,android,1,6,530.12,0
S0078101,U128119,control,2026-02-18 12:18:33,tier_2,android,0,5,506.72,0
S0031152,U075521,treatment,2026-02-18 12:18:47,metro,ios,1,5,430.22,0
S0154998,U146198,control,2026-02-18 12:18:54,metro,Android,0,7,942.16,1
S0092663,U056238,control,2026-02-18 12:18:57,tier_2,android,1,5,492.78,0
S0050190,U155907,treatment,2026-02-18 12:19:00,tier_2,web,0,4,215.96,1
S0082285,U027815,control,2026-02-18 12:19:14,tier_3,Android,0,6,1136.54,1
S0114019,U028327,control,2026-02-18 12:19:18,tier_3,android,0,5,371.05,1
S0047716,U020546,control,2026-02-18 12:19:27,tier_2,web,0,2,310.04,0
S0061501,U033889,treatment,2026-02-18 12:19:34,tier_2,android,1,2,244.23,0
S0098672,U001664,treatment,2026-02-18 12:19:36,tier_2,android,0,3,191.13,1
S0111354,U007311,control,2026-02-18 12:19:40,tier_2,android,1,7,857.55,1
S0008946,U141511,control,2026-02-18 12:19:41,tier_2,ios,1,4,293.66,0
S0102756,U003252,treatment,2026-02-18 12:19:55,tier_3,android,0,4,202.17,0
